单间 | 房东直租西外罗浮广场旁带空调的电梯花园小区可月租,金龙大道,650,https://dazhou.58.com/hezu/38538334384405x.shtml?houseId=1010865116945409&shangquan=dzjldd&shangquanId=21523&dataSource=2&legourl=//legoclick.58.com/jump?target=szqbmgGCULN8PH98mvqVsv6-XMNfn19dn191n1E1rjEYnjR3sMPCIAd_TyEVm166njK-PHDVnyDdPiYYrynvsHbLPymVPAD3nHR6rHDLPAu6THE3njbdn1NknHDOnH9YTEDQnjDkrjmdnHDvrHEdPjTOTHcQnjTKnWDknTDQsjDkTHE1P9DQPH9vnj9Onj93rjcLTHDKwbnVHiLMGO4hBs4b8sf-BFxCCpWGCUgh-UH-bcWMGO4hVexhWGcKnEDQTEDVnEDKnHcYnHmknWTzPW01nH0dn1ELn9DvTEDQTHbvuAc3PHR-sHnOmH9VPjndnaYOPWNLsH6BPW0vmvckPhD1PEDQnWEQPWTznjcvrjN1n193nW93THDzPjDvnjcknWmLrjmzP1bYnWEKTEDKTEDVTEDKpZwY0ZnlszqbmgGCULN8PH98mvqVsvPCIgGdsk7CPbd5PhkvwvV3iRKvwAQ2HBKWRgFM5HYKnWczsWcQPi3Oni33PkDkTHTKTHD_nHcKXLYKnHTkn1nKnHTknHNkP97BPAFhn1uBnzY1mynOsHE1PHnVrHuhPBYYmW01n1-buHKbPHNKTHTKTEDkTHE1PBkdrjmdsjcQPHc1THcKnA7huWmOuWTLn19YnWmdn9
单间 | 房东直租莲花湖文理学院旁电梯花园小区,金龙大道,650,https://dazhou.58.com/hezu/39489283515682x.shtml?houseId=1132586605699073&shangquan=dzjldd&shangquanId=21523&dataSource=2&legourl=//legoclick.58.com/jump?target=szqbmgGCULN8PH98mvqVsv6-XMNfn1bYrjbzrjndnHNvrjF3sMPCIAd_TyEVm166njK-PHDVnyDdPiYYrynvsHbLPymVPAD3nHR6rHDLPAu6THE3njbdn1NknHDOnH9YTEDQnHnzPH9vPWTdPWbOnj01THcQnjTKnWDknTDQsjDkTHE1P9DQPH9vnj9Onj93rjcLTHcKwbnVHiLMGO4hBs4b8sf-BFxCCpWGCUgh-UH-bcWMGO4hVexhWGcKnEDQTEDVnEDKnHcYnHmknWDdnjNYn1EQn1cYrTDvTEDQTH6-Pj0OuHc1sHTYPynVPjcvmzdBmHDOsyFhn1D3PHTkmymYuEDQnWEQPWTznHNkPW01PjnvPW0zTHDzPjDvnjcQPHTvnjcQn1ndnjmKTEDKTEDVTEDKpZwY0ZnlszqbmgGCULN8PH98mvqVsvPCIgGdsk7CPbd5PhkvwvV3iRKvwAQ2HBKWRgFM5HYKnWczsWcQPi3Oni33PkDkTHTKTHD_nHcKXLYKnHTkn1nKnHTknHNkP9DYPHEQPANvriYknj9YsHE3P1bVryNkmidWuhDdPH--m1bQrjDKTHTKTEDkTHE1PBkdrjmdsjcQPHc1THcKP1PWnHDQnh7WujcknW66uE
单间 | 棕榈岛精装3室，单间加主卧都有，自己选诚心出租,金龙大道,600,https://dazhou.58.com/hezu/41737003799719x.shtml?houseId=1420294802023424&shangquan=dzjldd&shangquanId=21523&dataSource=2&legourl=//legoclick.58.com/jump?target=szqbmgGCULN8PH98mvqVsv6-XMNfPjDLn10knjnLrHbLnH-3sMPCIAd_TyEVm166njK-PHDVnyDdPiYYrynvsHbLPymVPAD3nHR6rHDLPAu6THcYrjb1rjbvnWc1PjbdTEDQPjcknWbYrjTznjc1PjcYTHcdnjTKnWNknTDQsjDkTHE1P9DQPH9vnj9Onj93rjcLTHnKwbnVHiLMGO4hBs4b8sf-BFxCCpWGCUgh-UH-bcWMGO4hVexhWGcKnEDQTEDVnEDKnHcYPWmOPHmvP1mYrHc1PWbOn9DvTEDQTycLmyD3PWD3sH6BPvDVPju-mzd6uWnYsHu-rH76Pjw6mhNdn9DQnWEvPWbdPWm3njb1rjn1nWDvTHDzPjmvrHNvPW9kn1TOnH9vPHmKTEDKTEDVTEDKpZwY0ZnlszqbmgGCULN8PH98mvqVsvPCIgGdsk7CPbd5PhkvwvV3iRKvwAQ2HBKWRgFM5HYKnWczsWcQPi3Oni33PkDkTHTKTHD_nHcKXLYKnHTkn1nKnHTknHNkP97hmHmQnjKBmBY1nvm1sHELPAcVrHDvnBdBuWmQnAEznhw-ujEKTHTKTEDkTHE1PBkdrjmdsjcQPHc1THcKnvwbnyNOPWT1uHRWrj-6n9
单间 | 房东直租西外单身公寓500至1000独立卫生间带阳台,金龙大道,700,https://dazhou.58.com/hezu/41581605188999x.shtml?houseId=1400403779887109&shangquan=dzjldd&shangquanId=21523&dataSource=2&legourl=//legoclick.58.com/jump?target=szqbmgGCULN8PH98mvqVsv6-XMNfPjDdrjDvnjNQrj9OrH-3sMPCIAd_TyEVm166njK-PHDVnyDdPiYYrynvsHbLPymVPAD3nHR6rHDLPAu6THE3njbdn1NknHDOnH9YTEDQPjTkPjT1P10Orj9LnHTOTHcQnjTKnWDknTDQsjDkTHE1P9DQPH9vnj9Onj93rjcLTHEKwbnVHiLMGO4hBs4b8sf-BFxCCpWGCUgh-UH-bcWMGO4hVexhWGcKnEDQTEDVnEDKnHcYnHmkn1EOnWn3PHDYrjbzrTDvTEDQTH9QuH03mWFWsyP-nhmVPjDduadBrycvsHuWnHDYm1DYny7hP9DQnWEQPWT1PjbzPHTvP191P1EYTHDzPjDvnjnYrHcYPjn3PWbQrjEKTEDKTEDVTEDKpZwY0ZnlszqbmgGCULN8PH98mvqVsvPCIgGdsk7CPbd5PhkvwvV3iRKvwAQ2HBKWRgFM5HYKnWczsWcQPi3Oni33PkDkTHTKTHD_nHcKXLYKnHTkn1nKnHTknHNkP9DdP1m1PjmznBYdPjRbsHE3PWDVmHD1mBYYrHDdPWI-PjKWuHTKTHTKTEDkTHE1PBkdrjmdsjcQPHc1THcKnH0LrH03PAPbmv7BPjb3rE
整租 | 西外市政府旁棕榈岛精装修二房电梯 拎包入住,金龙大道,1250,https://short.58.com/zd_p/467b2d63-734c-4161-9387-92ba4655d36c/?target=umhegv-16-xgk_hvimob_57963455011855q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjEQPW9znjEYP1Ndn1EY&shangquan=dzjldd&shangquanId=21523&dataSource=1
整租 | 凤栖苑 1室1厅1卫,北外,600,https://short.58.com/zd_p/dbfab8ae-006e-46b9-87d2-ff3df042295d/?target=umhegv-16-xgk_hvimob_82571462199669q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjnOPjDdnj9OPHmvrj9v&shangquan=dzbw&shangquanId=21522&dataSource=1
整租 | 西胜街 3室2厅1卫,红旗大桥,1000,https://short.58.com/zd_p/bdbd0c31-d4bd-4637-99ec-1827a74e65dc/?target=umhegv-16-xgk_hvimob_57506966232579q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjEQPj03PW93rHcOPjDv&shangquan=dzhqdq&shangquanId=21521&dataSource=1
单间 | 三岔路口达四中主卧 有客厅精装,升华广场,600,https://short.58.com/zd_p/5089bc2b-d87e-4f6a-bb85-838ebf661891/?target=umhegv-16-xgk_ephv_57961986931767q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjEQPW9dPWn3PWcdnH9Q&shangquan=shgcs&shangquanId=34365&dataSource=1
整租 | 月租，公寓，套房市内，西外，南外带家具家电300至1,中心广场,300,https://short.58.com/zd_p/f5cf1530-4944-4240-b6d1-186807de22bf/?target=umhegv-16-xgk_hvimob_57904581437465q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjEQPW0kPjndnjcQnj9Y&shangquan=dzzxgc&shangquanId=21517&dataSource=1
整租 | 达高中后大门新茗公寓民宿出租，800（含停车位）,中心广场,800,https://short.58.com/zd_p/2682bc47-8d36-41e3-97b7-fbb42bccef12/?target=umhegv-16-xgk_hvimob_88560823851915q-feykn&end=end&lego_ts=nHTksAEVPyuWPHDLrj0VrHuWmiYYrADQsH9QmvcVnH9QuH0duj-6nHTzsjn1Pj9Ln1bzn1EdPWNY&shangquan=dzzxgc&shangquanId=21517&dataSource=1
